chunk_id,politics,ideology,ternary
918df2fd282821a1_25,Yes,strongly_conservative,1
f31765d88a43d04c_255,Yes,moderate,0
5440a7e89c813c8f_66,Yes,moderately_conservative,1
8c718fc1bef8cf41_14,Yes,strongly_conservative,1
9e472b61948e6c10_44,Yes,strongly_conservative,1
f31765d88a43d04c_68,Yes,moderate,0
5440a7e89c813c8f_20,Yes,moderately_conservative,1
f31765d88a43d04c_93,Yes,moderate,0
f31765d88a43d04c_179,Yes,slightly_liberal,-1
f31765d88a43d04c_110,Yes,strongly_conservative,1
d28c19e5ed2f675f_45,Yes,moderately_conservative,1
d28c19e5ed2f675f_39,Yes,moderately_conservative,1
1091aef1a014cabf_23,No,,
f31765d88a43d04c_167,Yes,moderate,0
5440a7e89c813c8f_1,Yes,moderately_conservative,1
29ad05c8c088781e_35,Yes,moderate,0
26be758664a43c4b_33,No,,
b0c823c6e2a8d032_80,Yes,strongly_conservative,1
26be758664a43c4b_9,Yes,moderate,0
c456431440406e98_20,Yes,strongly_conservative,1
21052b42e6326056_43,Yes,moderate,0
a74a5388450e2a34_55,Yes,moderately_conservative,1
8a8563d0989b18e5_53,Yes,strongly_conservative,1
21052b42e6326056_12,Yes,strongly_conservative,1
26294a51ff3b910d_52,Yes,slightly_conservative,1
2bce09fb970ac212_40,Yes,moderate,0
21052b42e6326056_19,No,,
8a8563d0989b18e5_16,Yes,moderately_liberal,-1
52bd2d545dd20755_22,Yes,moderate,0
b0c823c6e2a8d032_17,Yes,moderately_conservative,1
c456431440406e98_26,Yes,moderately_conservative,1
eb0b2921e55c2024_31,Yes,strongly_conservative,1
761dcf845848847e_36,Yes,strongly_conservative,1
2bce09fb970ac212_36,Yes,strongly_conservative,1
b0c823c6e2a8d032_44,Yes,moderate,0
c456431440406e98_63,Yes,moderately_conservative,1
26be758664a43c4b_3,Yes,moderately_conservative,1
21052b42e6326056_8,Yes,strongly_conservative,1
52bd2d545dd20755_1,Yes,strongly_conservative,1
b0c823c6e2a8d032_64,Yes,moderate,0
eb0b2921e55c2024_28,Yes,strongly_conservative,1
a74a5388450e2a34_17,Yes,moderately_conservative,1
c456431440406e98_42,Yes,moderately_conservative,1
b0c823c6e2a8d032_46,Yes,strongly_conservative,1
761dcf845848847e_66,Yes,strongly_conservative,1
21052b42e6326056_5,Yes,moderately_conservative,1
26be758664a43c4b_46,No,,
761dcf845848847e_10,Yes,moderately_conservative,1
52bd2d545dd20755_36,Yes,strongly_conservative,1
26294a51ff3b910d_78,Yes,moderate,0
c456431440406e98_27,Yes,moderately_conservative,1
0e237ba2bf22d207_43,Yes,moderately_conservative,1
26be758664a43c4b_21,Yes,strongly_conservative,1
c456431440406e98_16,Yes,strongly_conservative,1
26294a51ff3b910d_10,Yes,moderately_conservative,1
b0c823c6e2a8d032_60,Yes,moderate,0
21052b42e6326056_49,Yes,moderately_conservative,1
21052b42e6326056_44,Yes,moderately_conservative,1
761dcf845848847e_98,Yes,strongly_conservative,1
b0c823c6e2a8d032_21,No,,
2bce09fb970ac212_31,Yes,strongly_conservative,1
c456431440406e98_8,Yes,strongly_conservative,1
c456431440406e98_6,Yes,strongly_liberal,-1
c456431440406e98_57,Yes,strongly_conservative,1
21052b42e6326056_26,Yes,strongly_conservative,1
26294a51ff3b910d_2,Yes,strongly_conservative,1
b0c823c6e2a8d032_6,No,,
761dcf845848847e_9,Yes,moderately_conservative,1
0e237ba2bf22d207_33,Yes,strongly_conservative,1
eb0b2921e55c2024_11,No,,
21052b42e6326056_60,No,,
8a8563d0989b18e5_85,Yes,moderate,0
2bce09fb970ac212_70,Yes,strongly_conservative,1
2bce09fb970ac212_18,Yes,strongly_conservative,1
a74a5388450e2a34_28,Yes,moderate,0
26be758664a43c4b_11,No,,
c456431440406e98_46,Yes,moderately_conservative,1
0e237ba2bf22d207_13,Yes,strongly_conservative,1
8a8563d0989b18e5_50,Yes,moderate,0
b0c823c6e2a8d032_41,Yes,strongly_conservative,1
21052b42e6326056_9,Yes,strongly_conservative,1
2bce09fb970ac212_3,Yes,strongly_conservative,1
a74a5388450e2a34_26,Yes,strongly_conservative,1
761dcf845848847e_24,Yes,strongly_conservative,1
8a8563d0989b18e5_36,Yes,strongly_conservative,1
0e237ba2bf22d207_9,Yes,moderately_conservative,1
26294a51ff3b910d_24,Yes,strongly_conservative,1
26be758664a43c4b_38,No,,
0e237ba2bf22d207_0,Yes,strongly_conservative,1
21052b42e6326056_38,Yes,slightly_conservative,1
a74a5388450e2a34_45,Yes,strongly_conservative,1
8a8563d0989b18e5_80,Yes,slightly_conservative,1
21052b42e6326056_16,No,,
26be758664a43c4b_37,No,,
52bd2d545dd20755_52,Yes,strongly_conservative,1
a74a5388450e2a34_22,Yes,strongly_conservative,1
761dcf845848847e_70,Yes,moderately_conservative,1
2bce09fb970ac212_25,Yes,strongly_liberal,-1
2bce09fb970ac212_79,Yes,moderate,0
2bce09fb970ac212_38,Yes,moderately_conservative,1
21052b42e6326056_24,Yes,strongly_conservative,1
0e237ba2bf22d207_40,Yes,moderately_conservative,1
0e237ba2bf22d207_41,No,,
26be758664a43c4b_44,No,,
52bd2d545dd20755_19,Yes,moderately_conservative,1
8a8563d0989b18e5_67,Yes,strongly_conservative,1
52bd2d545dd20755_61,Yes,moderately_conservative,1
2bce09fb970ac212_56,Yes,strongly_conservative,1
52bd2d545dd20755_6,Yes,strongly_conservative,1
21052b42e6326056_52,Yes,strongly_conservative,1
b0c823c6e2a8d032_33,No,,
761dcf845848847e_76,Yes,moderately_conservative,1
26294a51ff3b910d_25,Yes,strongly_conservative,1
26294a51ff3b910d_36,Yes,moderate,0
a74a5388450e2a34_8,Yes,strongly_conservative,1
26294a51ff3b910d_76,Yes,strongly_conservative,1
ec57e5573f97bb6a_11,Yes,moderately_conservative,1
6be7e751612d279f_42,Yes,moderate,0
403102fd1e087081_6,Yes,strongly_conservative,1
bdc771b5654d3ec5_21,Yes,strongly_conservative,1
435393bfe32caf24_30,No,,
87740390a724e187_36,Yes,moderate,0
403102fd1e087081_7,No,,
87740390a724e187_60,Yes,moderate,0
87740390a724e187_33,Yes,slightly_conservative,1
435393bfe32caf24_18,Yes,strongly_conservative,1
bef1b4187fc0873d_20,Yes,slightly_liberal,-1
ec57e5573f97bb6a_48,Yes,strongly_conservative,1
bdc771b5654d3ec5_69,Yes,strongly_conservative,1
bdc771b5654d3ec5_49,Yes,moderately_conservative,1
bdc771b5654d3ec5_26,Yes,moderately_conservative,1
d9f50c2b7dfd7435_0,Yes,strongly_conservative,1
435393bfe32caf24_42,Yes,moderately_conservative,1
435393bfe32caf24_1,Yes,moderate,0
6be7e751612d279f_47,Yes,strongly_conservative,1
bdc771b5654d3ec5_66,Yes,strongly_conservative,1
bef1b4187fc0873d_16,Yes,strongly_conservative,1
87740390a724e187_64,Yes,moderate,0
ec57e5573f97bb6a_17,Yes,strongly_conservative,1
02289da90d71ffae_19,Yes,strongly_conservative,1
ec57e5573f97bb6a_14,Yes,strongly_conservative,1
d9f50c2b7dfd7435_13,Yes,strongly_conservative,1
bdc771b5654d3ec5_60,Yes,strongly_conservative,1
87740390a724e187_55,Yes,moderate,0
bdc771b5654d3ec5_47,Yes,moderately_conservative,1
d9f50c2b7dfd7435_41,Yes,strongly_conservative,1
403102fd1e087081_4,Yes,strongly_conservative,1
435393bfe32caf24_50,Yes,strongly_conservative,1
92ddf862234d2f2e_40,Yes,strongly_conservative,1
ec57e5573f97bb6a_3,Yes,moderately_conservative,1
ec57e5573f97bb6a_42,Yes,strongly_conservative,1
bdc771b5654d3ec5_6,Yes,moderate,0
bef1b4187fc0873d_11,Yes,strongly_conservative,1
bdc771b5654d3ec5_7,Yes,moderate,0
bef1b4187fc0873d_27,Yes,strongly_conservative,1
ec57e5573f97bb6a_12,Yes,moderately_conservative,1
bdc771b5654d3ec5_17,Yes,moderate,0
92ddf862234d2f2e_41,Yes,strongly_conservative,1
92ddf862234d2f2e_9,Yes,moderately_conservative,1
bdc771b5654d3ec5_71,Yes,moderate,0
02289da90d71ffae_15,Yes,strongly_conservative,1
02289da90d71ffae_56,Yes,moderately_conservative,1
bdc771b5654d3ec5_70,Yes,moderate,0
5917bee95523b856_26,Yes,strongly_conservative,1
bdc771b5654d3ec5_41,Yes,moderately_conservative,1
87740390a724e187_32,Yes,moderately_conservative,1
bef1b4187fc0873d_7,Yes,strongly_conservative,1
92ddf862234d2f2e_31,Yes,strongly_conservative,1
92ddf862234d2f2e_38,Yes,strongly_conservative,1
bdc771b5654d3ec5_52,Yes,moderately_conservative,1
92ddf862234d2f2e_35,Yes,moderately_conservative,1
d9f50c2b7dfd7435_39,Yes,strongly_conservative,1
d9f50c2b7dfd7435_4,Yes,strongly_conservative,1
bdc771b5654d3ec5_29,Yes,moderate,0
5917bee95523b856_23,Yes,moderately_conservative,1
02289da90d71ffae_87,No,,
5917bee95523b856_33,Yes,moderately_conservative,1
d9f50c2b7dfd7435_25,Yes,strongly_conservative,1
87740390a724e187_19,Yes,moderately_conservative,1
02289da90d71ffae_79,Yes,strongly_conservative,1
bef1b4187fc0873d_3,Yes,strongly_conservative,1
bdc771b5654d3ec5_16,Yes,strongly_conservative,1
92ddf862234d2f2e_14,Yes,strongly_conservative,1
bef1b4187fc0873d_15,Yes,strongly_conservative,1
bdc771b5654d3ec5_43,Yes,strongly_conservative,1
92ddf862234d2f2e_21,Yes,strongly_conservative,1
92ddf862234d2f2e_29,Yes,strongly_conservative,1
bef1b4187fc0873d_14,Yes,strongly_conservative,1
ec57e5573f97bb6a_29,Yes,strongly_conservative,1
ec57e5573f97bb6a_2,Yes,strongly_conservative,1
02289da90d71ffae_84,Yes,strongly_conservative,1
6be7e751612d279f_27,Yes,moderately_conservative,1
bef1b4187fc0873d_2,Yes,strongly_liberal,-1
d9f50c2b7dfd7435_38,Yes,strongly_conservative,1
403102fd1e087081_2,Yes,strongly_conservative,1
02289da90d71ffae_4,Yes,strongly_conservative,1
435393bfe32caf24_43,Yes,strongly_conservative,1
bdc771b5654d3ec5_39,Yes,moderately_liberal,-1
02289da90d71ffae_74,Yes,strongly_conservative,1
ec57e5573f97bb6a_20,No,,
02289da90d71ffae_67,No,,
ec57e5573f97bb6a_37,Yes,moderate,0
ec57e5573f97bb6a_39,Yes,strongly_conservative,1
87740390a724e187_29,Yes,moderately_conservative,1
6be7e751612d279f_38,Yes,moderately_conservative,1
02289da90d71ffae_22,No,,
87740390a724e187_22,Yes,moderate,0
5917bee95523b856_32,Yes,moderately_conservative,1
bef1b4187fc0873d_22,Yes,strongly_conservative,1
92ddf862234d2f2e_34,Yes,moderately_conservative,1
d9f50c2b7dfd7435_31,Yes,strongly_conservative,1
87740390a724e187_5,Yes,moderate,0
6be7e751612d279f_5,Yes,moderately_conservative,1
5917bee95523b856_13,Yes,moderate,0
bdc771b5654d3ec5_14,Yes,strongly_conservative,1
5917bee95523b856_6,Yes,moderate,0
2c451811c4558b7f_24,No,,
ab075707809b68dd_15,Yes,strongly_conservative,1
98e6352292023bda_105,Yes,strongly_conservative,1
ab075707809b68dd_0,No,,
ab075707809b68dd_73,Yes,strongly_conservative,1
becafb8da3371c01_45,Yes,moderate,0
f097c66b53621127_88,Yes,strongly_conservative,1
6d2ac06ab80f3870_87,Yes,strongly_conservative,1
2c451811c4558b7f_112,No,,
6d2ac06ab80f3870_74,No,,
257a26b613b32f5e_48,Yes,moderately_conservative,1
ab075707809b68dd_120,Yes,strongly_conservative,1
2c451811c4558b7f_5,Yes,strongly_conservative,1
d70a73f3ff874b64_10,Yes,strongly_conservative,1
06b474366e2c2417_56,Yes,strongly_conservative,1
6d2ac06ab80f3870_73,No,,
6d2ac06ab80f3870_16,Yes,strongly_conservative,1
6d2ac06ab80f3870_109,Yes,strongly_conservative,1
ab075707809b68dd_4,Yes,moderately_conservative,1
f097c66b53621127_51,Yes,moderately_conservative,1
8c7147660749aac5_70,Yes,slightly_conservative,1
98e6352292023bda_102,Yes,strongly_conservative,1
f097c66b53621127_47,Yes,strongly_conservative,1
f097c66b53621127_55,Yes,strongly_conservative,1
f097c66b53621127_70,Yes,moderate,0
2c451811c4558b7f_41,Yes,moderate,0
becafb8da3371c01_7,Yes,moderate,0
ab075707809b68dd_51,Yes,strongly_conservative,1
f097c66b53621127_67,Yes,moderate,0
06b474366e2c2417_2,No,,
6d2ac06ab80f3870_43,Yes,strongly_conservative,1
8c7147660749aac5_6,Yes,strongly_conservative,1
06b474366e2c2417_37,Yes,moderately_conservative,1
8c7147660749aac5_54,No,,
d70a73f3ff874b64_38,Yes,moderate,0
8c7147660749aac5_28,Yes,strongly_conservative,1
257a26b613b32f5e_31,Yes,moderate,0
98e6352292023bda_12,Yes,moderately_conservative,1
06b474366e2c2417_115,Yes,strongly_conservative,1
06b474366e2c2417_23,Yes,moderately_conservative,1
525d621e0ec08e58_7,Yes,strongly_conservative,1
6d2ac06ab80f3870_96,Yes,slightly_conservative,1
ab075707809b68dd_56,Yes,moderately_conservative,1
f097c66b53621127_99,Yes,moderate,0
6d2ac06ab80f3870_21,Yes,moderate,0
b91945e5d8540219_0,Yes,moderate,0
2c451811c4558b7f_108,Yes,moderate,0
06b474366e2c2417_102,Yes,strongly_conservative,1
f097c66b53621127_122,Yes,strongly_conservative,1
6d2ac06ab80f3870_98,Yes,moderately_conservative,1
f097c66b53621127_11,Yes,moderate,0
f097c66b53621127_25,Yes,slightly_conservative,1
d70a73f3ff874b64_50,Yes,moderate,0
ab075707809b68dd_64,Yes,strongly_conservative,1
d70a73f3ff874b64_4,Yes,strongly_conservative,1
6d2ac06ab80f3870_4,Yes,moderate,0
d70a73f3ff874b64_11,Yes,moderately_conservative,1
98e6352292023bda_6,Yes,strongly_conservative,1
becafb8da3371c01_19,No,,
f097c66b53621127_96,No,,
d70a73f3ff874b64_83,No,,
d70a73f3ff874b64_49,Yes,moderate,0
ab075707809b68dd_55,Yes,moderately_conservative,1
257a26b613b32f5e_80,Yes,moderate,0
f097c66b53621127_118,No,,
06b474366e2c2417_99,Yes,strongly_conservative,1
2c451811c4558b7f_60,Yes,strongly_conservative,1
ab075707809b68dd_76,Yes,moderate,0
f097c66b53621127_8,Yes,strongly_conservative,1
2c451811c4558b7f_81,Yes,moderately_conservative,1
becafb8da3371c01_60,Yes,strongly_conservative,1
2c451811c4558b7f_26,Yes,moderate,0
becafb8da3371c01_25,Yes,moderately_conservative,1
d70a73f3ff874b64_41,Yes,strongly_liberal,-1
f097c66b53621127_59,Yes,moderately_conservative,1
6d2ac06ab80f3870_92,Yes,moderate,0
257a26b613b32f5e_7,Yes,moderate,0
98e6352292023bda_82,Yes,strongly_conservative,1
d70a73f3ff874b64_40,Yes,moderate,0
06b474366e2c2417_4,Yes,moderately_conservative,1
ab075707809b68dd_50,Yes,strongly_conservative,1
06b474366e2c2417_58,Yes,moderately_conservative,1
ab075707809b68dd_53,Yes,strongly_conservative,1
ab075707809b68dd_90,Yes,strongly_conservative,1
2c451811c4558b7f_55,No,,
2c451811c4558b7f_91,Yes,strongly_conservative,1
98e6352292023bda_33,Yes,moderate,0
06b474366e2c2417_74,No,,
8c7147660749aac5_58,Yes,moderate,0
d70a73f3ff874b64_74,Yes,moderately_conservative,1
06b474366e2c2417_109,Yes,strongly_conservative,1
f097c66b53621127_46,Yes,moderately_conservative,1
98e6352292023bda_62,Yes,moderately_conservative,1
98e6352292023bda_34,Yes,moderate,0
ab075707809b68dd_23,Yes,strongly_conservative,1
6d2ac06ab80f3870_12,Yes,strongly_conservative,1
98e6352292023bda_45,Yes,moderate,0
8c7147660749aac5_106,Yes,strongly_conservative,1
2c451811c4558b7f_110,Yes,strongly_conservative,1
06b474366e2c2417_11,Yes,moderate,0
1034a073aa61c6d1_22,No,,
4ff216becf24ec33_16,No,,
b032a508fbd7b9c6_3,No,,
4be9f9c153f1dc23_82,No,,
d77acba2b5a91ee4_32,No,,
4ff216becf24ec33_47,Yes,moderate,0
ca102841de34e6af_10,Yes,moderately_conservative,1
06dec2c15fe3262e_31,Yes,moderately_conservative,1
3952f54ab278cbd9_3,No,,
4be9f9c153f1dc23_63,Yes,moderate,0
de8e8322b8653109_24,Yes,moderate,0
4be9f9c153f1dc23_66,Yes,moderate,0
77aea83892170aa0_39,Yes,moderately_conservative,1
de8e8322b8653109_45,Yes,moderate,0
b032a508fbd7b9c6_4,No,,
3952f54ab278cbd9_8,No,,
3952f54ab278cbd9_29,Yes,moderately_conservative,1
4ff216becf24ec33_9,Yes,moderate,0
06dec2c15fe3262e_26,Yes,moderate,0
1034a073aa61c6d1_0,Yes,moderate,0
06dec2c15fe3262e_49,Yes,moderate,0
332334422262b1fa_73,No,,
3952f54ab278cbd9_10,No,,
de8e8322b8653109_20,Yes,moderate,0
4be9f9c153f1dc23_97,Yes,moderate,0
b032a508fbd7b9c6_47,Yes,moderate,0
3952f54ab278cbd9_26,Yes,moderately_conservative,1
06dec2c15fe3262e_6,Yes,moderate,0
4ff216becf24ec33_26,Yes,moderate,0
4ff216becf24ec33_10,Yes,moderate,0
77360908ac814f51_24,Yes,moderate,0
3952f54ab278cbd9_49,Yes,strongly_conservative,1
4be9f9c153f1dc23_6,No,,
332334422262b1fa_45,Yes,moderate,0
b032a508fbd7b9c6_2,No,,
d77acba2b5a91ee4_42,No,,
1034a073aa61c6d1_34,No,,
1034a073aa61c6d1_49,Yes,moderate,0
d77acba2b5a91ee4_44,Yes,moderate,0
b032a508fbd7b9c6_43,Yes,moderate,0
332334422262b1fa_2,Yes,moderate,0
4ff216becf24ec33_2,Yes,moderate,0
332334422262b1fa_23,Yes,moderate,0
3952f54ab278cbd9_35,Yes,moderately_liberal,-1
332334422262b1fa_11,Yes,moderately_conservative,1
4be9f9c153f1dc23_27,Yes,moderate,0
de8e8322b8653109_54,Yes,moderate,0
4be9f9c153f1dc23_23,No,,
4ff216becf24ec33_82,No,,
332334422262b1fa_55,Yes,moderate,0
de8e8322b8653109_22,Yes,moderate,0
3952f54ab278cbd9_23,No,,
d77acba2b5a91ee4_0,Yes,moderate,0
d77acba2b5a91ee4_58,Yes,moderate,0
77aea83892170aa0_43,No,,
4be9f9c153f1dc23_81,Yes,moderate,0
4be9f9c153f1dc23_1,Yes,moderate,0
de8e8322b8653109_44,Yes,moderate,0
1034a073aa61c6d1_19,No,,
77aea83892170aa0_63,Yes,moderate,0
4be9f9c153f1dc23_0,Yes,moderately_liberal,-1
4ff216becf24ec33_69,Yes,moderate,0
77aea83892170aa0_67,Yes,moderate,0
4be9f9c153f1dc23_39,No,,
332334422262b1fa_56,Yes,moderate,0
de8e8322b8653109_46,Yes,moderately_conservative,1
4be9f9c153f1dc23_78,Yes,moderate,0
4ff216becf24ec33_70,Yes,moderately_conservative,1
4be9f9c153f1dc23_5,No,,
4ff216becf24ec33_56,Yes,moderate,0
d77acba2b5a91ee4_28,Yes,moderate,0
d77acba2b5a91ee4_21,No,,
d77acba2b5a91ee4_19,No,,
4be9f9c153f1dc23_61,Yes,moderate,0
de8e8322b8653109_39,Yes,moderate,0
332334422262b1fa_79,No,,
d77acba2b5a91ee4_47,Yes,strongly_conservative,1
06dec2c15fe3262e_39,Yes,moderate,0
332334422262b1fa_51,Yes,moderate,0
b032a508fbd7b9c6_31,No,,
d77acba2b5a91ee4_15,No,,
b032a508fbd7b9c6_20,Yes,moderate,0
1034a073aa61c6d1_4,No,,
06dec2c15fe3262e_24,No,,
d77acba2b5a91ee4_7,Yes,moderate,0
332334422262b1fa_54,No,,
b032a508fbd7b9c6_12,No,,
ca102841de34e6af_34,No,,
d77acba2b5a91ee4_63,Yes,moderate,0
77aea83892170aa0_24,Yes,moderate,0
3952f54ab278cbd9_42,Yes,moderate,0
4ff216becf24ec33_51,Yes,moderate,0
4be9f9c153f1dc23_90,Yes,moderate,0
4be9f9c153f1dc23_84,No,,
ca102841de34e6af_17,Yes,moderate,0
d77acba2b5a91ee4_3,No,,
77360908ac814f51_8,No,,
1034a073aa61c6d1_53,Yes,moderate,0
ca102841de34e6af_26,Yes,slightly_liberal,-1
d77acba2b5a91ee4_26,Yes,moderate,0
6e86c6b4e5809b33_28,No,,
6e86c6b4e5809b33_17,Yes,moderate,0
b9add463614cef76_23,Yes,moderate,0
8fd4ec8afb5b49e0_5,Yes,moderate,0
b9add463614cef76_33,Yes,moderate,0
b9add463614cef76_25,Yes,moderate,0
a1e93c8df0f2da7e_22,Yes,moderate,0
b9add463614cef76_26,No,,
34f185a66846ecc0_33,Yes,moderately_conservative,1
a1e93c8df0f2da7e_20,Yes,moderate,0
34f185a66846ecc0_1,Yes,moderate,0
2f101ae9e57dd078_4,Yes,moderate,0
320bfb73a1fa3927_13,Yes,moderate,0
a1e93c8df0f2da7e_15,No,,
6e86c6b4e5809b33_29,Yes,strongly_conservative,1
2f101ae9e57dd078_14,Yes,moderate,0
2f101ae9e57dd078_9,Yes,moderate,0
6e86c6b4e5809b33_2,Yes,moderate,0
a1e93c8df0f2da7e_1,Yes,moderate,0
34f185a66846ecc0_12,Yes,moderately_conservative,1
b9add463614cef76_2,Yes,moderate,0
a228085f29f99f57_28,No,,
6e86c6b4e5809b33_22,Yes,moderate,0
a1e93c8df0f2da7e_42,No,,
6e86c6b4e5809b33_15,Yes,moderate,0
34f185a66846ecc0_41,Yes,moderate,0
6e86c6b4e5809b33_11,Yes,moderate,0
c99b024c5a89a88d_14,Yes,moderate,0
a1e93c8df0f2da7e_51,Yes,moderate,0
34f185a66846ecc0_15,Yes,moderate,0
dbbd5b59325be9b3_9,Yes,moderate,0
34f185a66846ecc0_30,Yes,moderately_conservative,1
b9add463614cef76_31,Yes,moderate,0
6e86c6b4e5809b33_8,Yes,moderate,0
b9add463614cef76_4,Yes,moderate,0
bf0f0ce73b8456c4_7,Yes,moderate,0
34f185a66846ecc0_71,Yes,moderate,0
8fd4ec8afb5b49e0_10,Yes,moderate,0
a228085f29f99f57_1,Yes,moderate,0
8fd4ec8afb5b49e0_12,No,,
a1e93c8df0f2da7e_18,Yes,moderate,0
a1e93c8df0f2da7e_56,Yes,moderate,0
a1e93c8df0f2da7e_14,No,,
bf0f0ce73b8456c4_2,Yes,moderate,0
6e86c6b4e5809b33_19,Yes,moderate,0
34f185a66846ecc0_31,Yes,slightly_liberal,-1
b9add463614cef76_15,Yes,moderate,0
bf0f0ce73b8456c4_9,Yes,moderate,0
b9add463614cef76_1,Yes,moderate,0
c99b024c5a89a88d_26,Yes,strongly_conservative,1
dbbd5b59325be9b3_25,Yes,strongly_liberal,-1
b9add463614cef76_30,Yes,moderate,0
34f185a66846ecc0_37,Yes,moderate,0
b9add463614cef76_0,Yes,moderate,0
34f185a66846ecc0_40,Yes,moderate,0
dbbd5b59325be9b3_35,Yes,moderate,0
ba35e92e1567c3bb_28,Yes,moderate,0
a1e93c8df0f2da7e_11,Yes,moderate,0
a1e93c8df0f2da7e_44,Yes,moderate,0
6e86c6b4e5809b33_21,Yes,moderate,0
8fd4ec8afb5b49e0_13,Yes,moderate,0
34f185a66846ecc0_34,Yes,moderate,0
ba35e92e1567c3bb_6,Yes,moderate,0
a1e93c8df0f2da7e_35,Yes,moderate,0
dbbd5b59325be9b3_22,Yes,strongly_conservative,1
34f185a66846ecc0_69,Yes,moderate,0
c99b024c5a89a88d_27,Yes,moderate,0
a1e93c8df0f2da7e_59,Yes,moderate,0
dbbd5b59325be9b3_21,Yes,moderately_conservative,1
b9add463614cef76_7,Yes,moderate,0
a1e93c8df0f2da7e_40,Yes,moderate,0
ba35e92e1567c3bb_16,Yes,moderate,0
dbbd5b59325be9b3_8,Yes,slightly_liberal,-1
c99b024c5a89a88d_22,No,,
ba35e92e1567c3bb_5,No,,
320bfb73a1fa3927_15,Yes,moderate,0
dbbd5b59325be9b3_4,Yes,moderate,0
a1e93c8df0f2da7e_49,Yes,moderate,0
2f101ae9e57dd078_17,Yes,moderate,0
ba35e92e1567c3bb_25,No,,
ba35e92e1567c3bb_11,No,,
34f185a66846ecc0_59,Yes,moderate,0
b9add463614cef76_14,Yes,moderate,0
34f185a66846ecc0_65,Yes,moderate,0
6e86c6b4e5809b33_14,Yes,moderate,0
320bfb73a1fa3927_19,Yes,moderate,0
34f185a66846ecc0_11,Yes,moderate,0
b9add463614cef76_11,Yes,moderate,0
2f101ae9e57dd078_2,Yes,moderate,0
dbbd5b59325be9b3_18,Yes,strongly_conservative,1
a1e93c8df0f2da7e_32,No,,
2f101ae9e57dd078_7,Yes,moderate,0
320bfb73a1fa3927_10,Yes,moderate,0
a1e93c8df0f2da7e_21,Yes,moderate,0
a1e93c8df0f2da7e_17,Yes,moderate,0
34f185a66846ecc0_56,Yes,moderate,0
c99b024c5a89a88d_15,Yes,moderate,0
8fd4ec8afb5b49e0_17,Yes,moderate,0
34f185a66846ecc0_32,Yes,moderately_conservative,1
a228085f29f99f57_23,Yes,moderate,0
9122dbb707e56877_14,Yes,slightly_liberal,-1
5e1071da916df69d_17,Yes,moderate,0
a5d7224bb75ddfdd_11,Yes,strongly_liberal,-1
dfd1735251a47ac4_2,Yes,strongly_conservative,1
4d06f9b1dcff4f31_11,Yes,strongly_liberal,-1
4d06f9b1dcff4f31_4,Yes,moderate,0
5e1071da916df69d_10,Yes,moderate,0
9122dbb707e56877_21,Yes,strongly_liberal,-1
87d4dd81ea1a74de_37,Yes,moderate,0
4d06f9b1dcff4f31_22,Yes,strongly_liberal,-1
9122dbb707e56877_23,Yes,strongly_liberal,-1
87d4dd81ea1a74de_4,Yes,strongly_liberal,-1
dfd1735251a47ac4_24,Yes,slightly_liberal,-1
6649eb6d74ded58b_22,Yes,slightly_conservative,1
5e1071da916df69d_28,Yes,moderate,0
d3b990abb1b88ea9_31,Yes,moderate,0
c0baa11c1f4ee513_27,Yes,moderate,0
0e41b92edb834abd_33,Yes,slightly_liberal,-1
4d06f9b1dcff4f31_32,Yes,moderate,0
c982210c50b8d9d1_26,Yes,moderate,0
c0baa11c1f4ee513_2,Yes,moderate,0
4d06f9b1dcff4f31_31,Yes,slightly_liberal,-1
9122dbb707e56877_13,Yes,moderate,0
d3b990abb1b88ea9_15,Yes,strongly_liberal,-1
c982210c50b8d9d1_2,Yes,moderate,0
6649eb6d74ded58b_20,Yes,moderate,0
dfd1735251a47ac4_29,Yes,moderate,0
4d06f9b1dcff4f31_40,Yes,slightly_liberal,-1
dfd1735251a47ac4_32,Yes,moderate,0
dfd1735251a47ac4_39,Yes,moderate,0
dfd1735251a47ac4_30,Yes,moderate,0
c0baa11c1f4ee513_25,Yes,moderate,0
dfd1735251a47ac4_16,Yes,slightly_liberal,-1
c0baa11c1f4ee513_5,Yes,moderate,0
d3b990abb1b88ea9_0,Yes,slightly_liberal,-1
c982210c50b8d9d1_27,Yes,moderate,0
9122dbb707e56877_26,Yes,moderate,0
5e1071da916df69d_13,Yes,moderate,0
87d4dd81ea1a74de_9,Yes,strongly_liberal,-1
5e1071da916df69d_29,Yes,moderate,0
a5d7224bb75ddfdd_33,Yes,moderate,0
f81faf5c2b6ad58b_1,Yes,moderate,0
0e41b92edb834abd_6,Yes,moderate,0
d3b990abb1b88ea9_39,Yes,moderate,0
0e41b92edb834abd_31,Yes,moderately_conservative,1
dfd1735251a47ac4_5,Yes,moderately_conservative,1
4d06f9b1dcff4f31_41,Yes,moderate,0
c0baa11c1f4ee513_3,Yes,slightly_liberal,-1
f81faf5c2b6ad58b_31,Yes,slightly_liberal,-1
d3b990abb1b88ea9_7,Yes,moderate,0
a5d7224bb75ddfdd_13,Yes,slightly_liberal,-1
a5d7224bb75ddfdd_1,Yes,moderately_liberal,-1
87d4dd81ea1a74de_36,Yes,strongly_liberal,-1
6649eb6d74ded58b_28,Yes,strongly_liberal,-1
4d06f9b1dcff4f31_0,Yes,moderate,0
