chunk_id,politics,ideology,ternary
1bef9118772197ca_210,Yes,moderate,0
a1c267ab8282102f_80,Yes,moderately_liberal,-1
5d76ca9c615d7897_47,Yes,strongly_liberal,-1
1fc4a0c2a6311d7d_86,Yes,slightly_liberal,-1
81e089a21342b7d7_3,Yes,moderate,0
1bef9118772197ca_206,No,,
1bef9118772197ca_42,Yes,slightly_liberal,-1
a1c267ab8282102f_43,Yes,moderate,0
1fc4a0c2a6311d7d_98,Yes,moderate,0
5d76ca9c615d7897_100,Yes,strongly_liberal,-1
81e089a21342b7d7_11,Yes,strongly_liberal,-1
a1c267ab8282102f_15,Yes,strongly_liberal,-1
1bef9118772197ca_22,No,,
5d76ca9c615d7897_103,Yes,moderately_conservative,1
1fc4a0c2a6311d7d_67,Yes,moderately_conservative,1
81e089a21342b7d7_5,Yes,strongly_liberal,-1
1bef9118772197ca_211,Yes,moderate,0
a1c267ab8282102f_90,Yes,strongly_liberal,-1
5d76ca9c615d7897_51,Yes,strongly_liberal,-1
1fc4a0c2a6311d7d_103,Yes,moderately_liberal,-1
81e089a21342b7d7_1,Yes,strongly_liberal,-1
a1c267ab8282102f_69,Yes,strongly_liberal,-1
5d76ca9c615d7897_33,Yes,moderately_liberal,-1
1fc4a0c2a6311d7d_93,Yes,moderate,0
0df128ca6e39f026_13,Yes,strongly_liberal,-1
5195074d3cbf9637_122,Yes,moderate,0
2af4f137d7ecdd5e_9,Yes,moderately_liberal,-1
d2eb3cb310182579_121,Yes,strongly_liberal,-1
2c47e92a80a2f550_4,Yes,strongly_liberal,-1
5195074d3cbf9637_102,Yes,moderate,0
0df128ca6e39f026_11,Yes,strongly_liberal,-1
d2eb3cb310182579_134,Yes,strongly_liberal,-1
2af4f137d7ecdd5e_11,Yes,strongly_liberal,-1
2c47e92a80a2f550_15,Yes,moderate,0
2af4f137d7ecdd5e_17,No,,
0df128ca6e39f026_6,Yes,moderately_liberal,-1
5195074d3cbf9637_70,Yes,strongly_liberal,-1
d2eb3cb310182579_7,Yes,strongly_liberal,-1
2c47e92a80a2f550_6,Yes,moderate,0
0df128ca6e39f026_7,Yes,moderate,0
5195074d3cbf9637_69,Yes,slightly_liberal,-1
2af4f137d7ecdd5e_15,No,,
d2eb3cb310182579_19,Yes,strongly_liberal,-1
2af4f137d7ecdd5e_6,Yes,moderate,0
2c47e92a80a2f550_14,Yes,slightly_liberal,-1
0df128ca6e39f026_5,Yes,moderate,0
5195074d3cbf9637_146,Yes,moderate,0
d2eb3cb310182579_82,Yes,strongly_liberal,-1
2c47e92a80a2f550_0,No,,
0df128ca6e39f026_14,No,,
2c47e92a80a2f550_11,Yes,moderately_conservative,1
0df128ca6e39f026_1,Yes,moderately_liberal,-1
5195074d3cbf9637_49,Yes,strongly_liberal,-1
d2eb3cb310182579_75,Yes,strongly_liberal,-1
2af4f137d7ecdd5e_4,Yes,moderate,0
5195074d3cbf9637_56,Yes,strongly_liberal,-1
d2eb3cb310182579_43,Yes,strongly_liberal,-1
2af4f137d7ecdd5e_10,Yes,moderately_liberal,-1
2c47e92a80a2f550_8,Yes,moderately_liberal,-1
0df128ca6e39f026_3,Yes,moderate,0
2c47e92a80a2f550_3,No,,
629b848560fcb58b_2,No,,
5195074d3cbf9637_5,Yes,strongly_liberal,-1
d2eb3cb310182579_40,Yes,moderate,0
2af4f137d7ecdd5e_8,Yes,slightly_liberal,-1
09db6f449d0e1cb4_2,No,,
d476afc325eb34a2_55,No,,
7ee9760fecf5c559_8,No,,
09db6f449d0e1cb4_23,Yes,moderate,0
d476afc325eb34a2_125,Yes,moderate,0
7ee9760fecf5c559_12,Yes,moderately_conservative,1
5055ee0e60a2ce12_7,Yes,moderate,0
629b848560fcb58b_30,Yes,moderate,0
5055ee0e60a2ce12_15,Yes,moderate,0
629b848560fcb58b_26,Yes,strongly_liberal,-1
09db6f449d0e1cb4_7,Yes,moderately_liberal,-1
5055ee0e60a2ce12_17,No,,
629b848560fcb58b_1,No,,
d476afc325eb34a2_29,Yes,moderately_liberal,-1
7ee9760fecf5c559_2,Yes,strongly_liberal,-1
5055ee0e60a2ce12_13,Yes,moderate,0
629b848560fcb58b_16,Yes,moderate,0
09db6f449d0e1cb4_14,Yes,slightly_liberal,-1
d476afc325eb34a2_51,Yes,moderately_liberal,-1
7ee9760fecf5c559_7,No,,
7ee9760fecf5c559_14,Yes,moderate,0
09db6f449d0e1cb4_5,No,,
09db6f449d0e1cb4_18,Yes,moderate,0
d476afc325eb34a2_19,Yes,moderate,0
d476afc325eb34a2_1,No,,
5055ee0e60a2ce12_2,Yes,strongly_liberal,-1
629b848560fcb58b_34,Yes,moderately_liberal,-1
d476afc325eb34a2_98,Yes,slightly_liberal,-1
5055ee0e60a2ce12_8,Yes,moderate,0
7ee9760fecf5c559_4,Yes,strongly_liberal,-1
629b848560fcb58b_12,Yes,moderate,0
09db6f449d0e1cb4_13,Yes,moderately_liberal,-1
7ee9760fecf5c559_6,Yes,moderately_conservative,1
5055ee0e60a2ce12_9,No,,
5055ee0e60a2ce12_4,Yes,moderate,0
629b848560fcb58b_6,Yes,strongly_liberal,-1
00a602b296dadf59_20,No,,
09db6f449d0e1cb4_21,Yes,moderately_liberal,-1
d476afc325eb34a2_68,Yes,strongly_liberal,-1
7ee9760fecf5c559_10,Yes,moderate,0
7e41e9ad29250268_94,Yes,strongly_liberal,-1
7dbbb053167d6a10_8,No,,
e97e205404b04bc3_24,Yes,strongly_liberal,-1
7dbbb053167d6a10_4,Yes,slightly_liberal,-1
e97e205404b04bc3_25,No,,
7e41e9ad29250268_102,Yes,strongly_liberal,-1
00a602b296dadf59_7,Yes,strongly_liberal,-1
1cb443b4011504fa_10,Yes,moderate,0
e97e205404b04bc3_17,Yes,moderate,0
1cb443b4011504fa_5,Yes,strongly_liberal,-1
7e41e9ad29250268_63,Yes,strongly_liberal,-1
00a602b296dadf59_8,Yes,moderate,0
7dbbb053167d6a10_0,Yes,strongly_liberal,-1
1cb443b4011504fa_18,Yes,strongly_liberal,-1
7e41e9ad29250268_4,Yes,strongly_liberal,-1
00a602b296dadf59_14,Yes,strongly_liberal,-1
e97e205404b04bc3_9,Yes,strongly_conservative,1
1cb443b4011504fa_19,No,,
7dbbb053167d6a10_5,Yes,moderate,0
1cb443b4011504fa_3,Yes,moderate,0
7e41e9ad29250268_110,Yes,strongly_liberal,-1
00a602b296dadf59_5,Yes,strongly_liberal,-1
00a602b296dadf59_11,No,,
e97e205404b04bc3_27,No,,
e97e205404b04bc3_7,Yes,strongly_conservative,1
7dbbb053167d6a10_6,Yes,moderate,0
1cb443b4011504fa_16,No,,
7e41e9ad29250268_97,Yes,moderately_liberal,-1
7e41e9ad29250268_81,No,,
e97e205404b04bc3_1,No,,
7dbbb053167d6a10_12,Yes,strongly_liberal,-1
00a602b296dadf59_15,Yes,moderately_liberal,-1
7e41e9ad29250268_53,Yes,moderate,0
1cb443b4011504fa_8,Yes,moderately_liberal,-1
e97e205404b04bc3_11,Yes,moderately_liberal,-1
7dbbb053167d6a10_2,Yes,strongly_liberal,-1
00a602b296dadf59_6,Yes,strongly_liberal,-1
7dbbb053167d6a10_3,Yes,strongly_liberal,-1
1cb443b4011504fa_13,Yes,moderate,0
f90c5af25cd2faee_23,No,,
c39a12ceed0f3bf0_23,Yes,strongly_liberal,-1
c4e283482ae874b6_73,Yes,strongly_liberal,-1
fe0587d1c283baa3_20,Yes,moderately_liberal,-1
85a56c500a441181_12,Yes,moderate,0
c39a12ceed0f3bf0_27,Yes,strongly_liberal,-1
c4e283482ae874b6_24,Yes,moderate,0
85a56c500a441181_15,Yes,moderately_conservative,1
fe0587d1c283baa3_19,Yes,moderate,0
f90c5af25cd2faee_18,Yes,moderate,0
c4e283482ae874b6_5,Yes,slightly_liberal,-1
c39a12ceed0f3bf0_14,Yes,strongly_liberal,-1
fe0587d1c283baa3_3,No,,
fe0587d1c283baa3_8,Yes,moderate,0
85a56c500a441181_1,Yes,strongly_liberal,-1
f90c5af25cd2faee_6,Yes,slightly_liberal,-1
c39a12ceed0f3bf0_17,Yes,strongly_liberal,-1
c4e283482ae874b6_123,Yes,moderate,0
fe0587d1c283baa3_0,No,,
85a56c500a441181_6,Yes,strongly_liberal,-1
f90c5af25cd2faee_11,Yes,moderately_liberal,-1
c39a12ceed0f3bf0_16,Yes,strongly_liberal,-1
c4e283482ae874b6_21,Yes,slightly_liberal,-1
c39a12ceed0f3bf0_10,No,,
85a56c500a441181_20,Yes,strongly_liberal,-1
f90c5af25cd2faee_9,Yes,strongly_liberal,-1
c39a12ceed0f3bf0_24,Yes,strongly_liberal,-1
c4e283482ae874b6_115,Yes,strongly_liberal,-1
fe0587d1c283baa3_4,Yes,moderate,0
85a56c500a441181_18,Yes,strongly_liberal,-1
f90c5af25cd2faee_16,Yes,moderate,0
f90c5af25cd2faee_17,No,,
fe0587d1c283baa3_2,No,,
fe0587d1c283baa3_7,Yes,moderate,0
c4e283482ae874b6_124,Yes,moderate,0
5519b423daaa65c6_8,No,,
85a56c500a441181_17,Yes,slightly_conservative,1
601bb811fcb74763_2,No,,
c39a12ceed0f3bf0_5,Yes,slightly_liberal,-1
e6c8262e07c3b73e_0,No,,
c4e283482ae874b6_43,Yes,moderate,0
85a56c500a441181_13,Yes,moderate,0
5519b423daaa65c6_7,No,,
f90c5af25cd2faee_5,Yes,moderate,0
95ac71abdb9449b7_6,Yes,moderate,0
95ac71abdb9449b7_11,No,,
e6c8262e07c3b73e_1,No,,
95ac71abdb9449b7_7,Yes,strongly_liberal,-1
e6c8262e07c3b73e_19,Yes,moderate,0
601bb811fcb74763_10,Yes,moderate,0
5519b423daaa65c6_5,Yes,strongly_liberal,-1
601bb811fcb74763_16,Yes,moderate,0
5519b423daaa65c6_13,Yes,strongly_liberal,-1
601bb811fcb74763_3,No,,
95ac71abdb9449b7_1,Yes,strongly_liberal,-1
601bb811fcb74763_14,Yes,moderate,0
e6c8262e07c3b73e_16,Yes,moderate,0
5519b423daaa65c6_16,Yes,strongly_liberal,-1
95ac71abdb9449b7_18,Yes,strongly_liberal,-1
95ac71abdb9449b7_21,No,,
601bb811fcb74763_8,No,,
e6c8262e07c3b73e_5,Yes,moderate,0
5519b423daaa65c6_3,Yes,moderately_liberal,-1
95ac71abdb9449b7_14,Yes,slightly_liberal,-1
601bb811fcb74763_13,Yes,strongly_conservative,1
601bb811fcb74763_19,No,,
e6c8262e07c3b73e_3,Yes,slightly_liberal,-1
5519b423daaa65c6_0,Yes,strongly_liberal,-1
e6c8262e07c3b73e_6,Yes,moderate,0
5519b423daaa65c6_12,Yes,strongly_liberal,-1
95ac71abdb9449b7_3,Yes,moderate,0
601bb811fcb74763_20,No,,
e6c8262e07c3b73e_8,Yes,moderate,0
5519b423daaa65c6_10,Yes,slightly_liberal,-1
13616859b2287555_22,No,,
95ac71abdb9449b7_4,Yes,slightly_liberal,-1
601bb811fcb74763_7,Yes,moderate,0
5519b423daaa65c6_19,Yes,strongly_liberal,-1
e6c8262e07c3b73e_12,Yes,moderate,0
95ac71abdb9449b7_8,Yes,strongly_liberal,-1
e6c8262e07c3b73e_4,Yes,moderate,0
81cd29338d4a578b_0,No,,
1219c81773d18ea9_24,Yes,moderate,0
1b09e848670e583d_21,No,,
1b09e848670e583d_13,Yes,moderate,0
b3a195bedfdd0188_75,Yes,strongly_liberal,-1
10785e7111116187_7,Yes,moderate,0
13616859b2287555_2,Yes,moderately_liberal,-1
1219c81773d18ea9_1,Yes,strongly_conservative,1
b3a195bedfdd0188_50,Yes,moderate,0
10785e7111116187_1,Yes,moderate,0
81cd29338d4a578b_15,Yes,strongly_liberal,-1
13616859b2287555_5,Yes,moderate,0
1219c81773d18ea9_3,Yes,strongly_liberal,-1
1b09e848670e583d_12,Yes,moderate,0
b3a195bedfdd0188_46,Yes,strongly_liberal,-1
10785e7111116187_16,Yes,strongly_liberal,-1
81cd29338d4a578b_14,Yes,moderately_liberal,-1
13616859b2287555_19,Yes,strongly_liberal,-1
1219c81773d18ea9_9,Yes,moderately_liberal,-1
1b09e848670e583d_2,No,,
1b09e848670e583d_4,Yes,strongly_liberal,-1
b3a195bedfdd0188_21,Yes,moderate,0
10785e7111116187_14,Yes,moderate,0
81cd29338d4a578b_4,Yes,strongly_liberal,-1
13616859b2287555_11,No,,
13616859b2287555_15,Yes,moderately_conservative,1
1219c81773d18ea9_17,Yes,strongly_liberal,-1
1b09e848670e583d_15,No,,
b3a195bedfdd0188_80,Yes,strongly_liberal,-1
10785e7111116187_13,Yes,moderate,0
81cd29338d4a578b_8,Yes,moderate,0
1b09e848670e583d_20,No,,
1219c81773d18ea9_26,Yes,slightly_liberal,-1
e8d8149b40ee312e_22,No,,
b3a195bedfdd0188_59,Yes,strongly_liberal,-1
81cd29338d4a578b_16,Yes,strongly_liberal,-1
f7f73f3c04574b56_21,No,,
10785e7111116187_2,Yes,moderate,0
13616859b2287555_9,Yes,strongly_liberal,-1
1219c81773d18ea9_16,Yes,strongly_liberal,-1
b3a195bedfdd0188_2,Yes,strongly_liberal,-1
9d289022babef312_10,Yes,strongly_conservative,1
f7f73f3c04574b56_11,No,,
cdeb6c08b05d6bea_8,No,,
9d289022babef312_3,No,,
cdeb6c08b05d6bea_9,Yes,slightly_liberal,-1
687b87c4d4e0a105_15,Yes,moderate,0
c9b9078c0bfc7710_9,Yes,moderate,0
e8d8149b40ee312e_1,No,,
9d289022babef312_7,Yes,moderately_liberal,-1
e8d8149b40ee312e_2,Yes,strongly_liberal,-1
c9b9078c0bfc7710_20,Yes,moderate,0
687b87c4d4e0a105_5,Yes,strongly_liberal,-1
9d289022babef312_13,No,,
f7f73f3c04574b56_14,Yes,slightly_liberal,-1
c9b9078c0bfc7710_0,No,,
687b87c4d4e0a105_1,No,,
cdeb6c08b05d6bea_10,Yes,moderately_liberal,-1
c9b9078c0bfc7710_7,Yes,moderate,0
687b87c4d4e0a105_33,Yes,slightly_liberal,-1
e8d8149b40ee312e_10,Yes,strongly_liberal,-1
f7f73f3c04574b56_7,Yes,moderate,0
cdeb6c08b05d6bea_6,Yes,moderate,0
9d289022babef312_24,No,,
e8d8149b40ee312e_13,No,,
9d289022babef312_14,Yes,moderately_conservative,1
e8d8149b40ee312e_15,Yes,strongly_liberal,-1
f7f73f3c04574b56_17,Yes,moderate,0
cdeb6c08b05d6bea_4,Yes,moderate,0
687b87c4d4e0a105_46,Yes,strongly_liberal,-1
9d289022babef312_0,No,,
c9b9078c0bfc7710_22,Yes,strongly_liberal,-1
f7f73f3c04574b56_16,Yes,strongly_conservative,1
cdeb6c08b05d6bea_0,Yes,moderate,0
c9b9078c0bfc7710_11,Yes,moderate,0
687b87c4d4e0a105_42,Yes,moderate,0
e8d8149b40ee312e_16,Yes,strongly_liberal,-1
f7f73f3c04574b56_15,Yes,moderately_conservative,1
cdeb6c08b05d6bea_5,Yes,moderate,0
bc781c853916fa58_7,Yes,strongly_liberal,-1
00bfc08c5dfb448c_7,Yes,moderate,0
488c939965e5d981_16,Yes,strongly_liberal,-1
54b8634cfbb1e3b2_23,Yes,strongly_liberal,-1
c244d665c89d21f3_7,Yes,moderately_conservative,1
c0933bb77c0820b9_22,Yes,strongly_liberal,-1
bc781c853916fa58_12,Yes,strongly_liberal,-1
00bfc08c5dfb448c_18,Yes,strongly_liberal,-1
00bfc08c5dfb448c_11,No,,
488c939965e5d981_12,Yes,strongly_liberal,-1
c244d665c89d21f3_8,Yes,moderate,0
54b8634cfbb1e3b2_11,Yes,moderate,0
c0933bb77c0820b9_6,Yes,moderate,0
bc781c853916fa58_17,Yes,strongly_liberal,-1
488c939965e5d981_10,Yes,moderately_liberal,-1
54b8634cfbb1e3b2_5,Yes,strongly_liberal,-1
c244d665c89d21f3_26,Yes,moderate,0
c0933bb77c0820b9_17,Yes,moderate,0
bc781c853916fa58_9,No,,
bc781c853916fa58_13,Yes,strongly_liberal,-1
00bfc08c5dfb448c_12,No,,
00bfc08c5dfb448c_16,Yes,strongly_liberal,-1
488c939965e5d981_5,Yes,slightly_liberal,-1
54b8634cfbb1e3b2_28,Yes,slightly_liberal,-1
c244d665c89d21f3_24,Yes,strongly_liberal,-1
c0933bb77c0820b9_2,Yes,moderate,0
54b8634cfbb1e3b2_10,Yes,strongly_liberal,-1
488c939965e5d981_19,Yes,strongly_liberal,-1
c244d665c89d21f3_1,Yes,moderate,0
c0933bb77c0820b9_8,Yes,strongly_liberal,-1
bc781c853916fa58_14,Yes,strongly_liberal,-1
00bfc08c5dfb448c_1,Yes,slightly_liberal,-1
54b8634cfbb1e3b2_26,Yes,moderate,0
488c939965e5d981_7,Yes,strongly_liberal,-1
c244d665c89d21f3_18,Yes,moderately_liberal,-1
c0933bb77c0820b9_3,Yes,moderately_liberal,-1
bc781c853916fa58_0,Yes,moderate,0
00bfc08c5dfb448c_15,Yes,strongly_liberal,-1
89cce34012745d14_12,No,,
50a29f09b8310682_18,No,,
2b92eb6278e996c8_18,No,,
54b8634cfbb1e3b2_2,Yes,slightly_conservative,1
565852940b475945_29,Yes,moderate,0
488c939965e5d981_1,Yes,slightly_liberal,-1
04d9364c02f5c814_74,Yes,moderately_liberal,-1
b2efb32fa4bb1092_14,Yes,moderate,0
565852940b475945_19,Yes,moderately_conservative,1
50a29f09b8310682_11,Yes,strongly_liberal,-1
89cce34012745d14_11,Yes,strongly_liberal,-1
2b92eb6278e996c8_2,Yes,moderately_conservative,1
04d9364c02f5c814_78,Yes,strongly_liberal,-1
b2efb32fa4bb1092_10,Yes,strongly_liberal,-1
2b92eb6278e996c8_0,No,,
565852940b475945_18,Yes,slightly_liberal,-1
50a29f09b8310682_9,Yes,strongly_liberal,-1
89cce34012745d14_18,Yes,slightly_liberal,-1
b2efb32fa4bb1092_27,Yes,strongly_liberal,-1
04d9364c02f5c814_91,Yes,strongly_liberal,-1
565852940b475945_6,Yes,strongly_liberal,-1
50a29f09b8310682_7,Yes,strongly_liberal,-1
89cce34012745d14_19,Yes,strongly_liberal,-1
b2efb32fa4bb1092_22,Yes,strongly_liberal,-1
2b92eb6278e996c8_21,Yes,slightly_liberal,-1
04d9364c02f5c814_71,Yes,strongly_liberal,-1
565852940b475945_32,Yes,slightly_liberal,-1
50a29f09b8310682_3,Yes,strongly_liberal,-1
565852940b475945_35,No,,
89cce34012745d14_1,Yes,strongly_liberal,-1
b2efb32fa4bb1092_16,Yes,strongly_liberal,-1
2b92eb6278e996c8_20,Yes,strongly_liberal,-1
04d9364c02f5c814_32,Yes,strongly_liberal,-1
89cce34012745d14_13,Yes,moderately_liberal,-1
50a29f09b8310682_6,Yes,strongly_liberal,-1
19d05cb8b349cd64_22,No,,
b2efb32fa4bb1092_20,Yes,strongly_liberal,-1
2b92eb6278e996c8_1,Yes,moderately_conservative,1
04d9364c02f5c814_86,Yes,slightly_conservative,1
565852940b475945_22,Yes,moderate,0
50a29f09b8310682_15,Yes,strongly_liberal,-1
89cce34012745d14_22,Yes,strongly_conservative,1
b2efb32fa4bb1092_19,Yes,strongly_liberal,-1
4f6afd188aa1427b_9,Yes,strongly_liberal,-1
3aea53134ba9fa3d_12,Yes,strongly_liberal,-1
19d05cb8b349cd64_0,No,,
e106e36ce252dd63_5,Yes,moderate,0
c9b475ad49e6b4b6_18,Yes,strongly_liberal,-1
19d05cb8b349cd64_16,Yes,strongly_liberal,-1
c8089f4b4b88d273_21,Yes,strongly_liberal,-1
4f6afd188aa1427b_7,Yes,moderate,0
3aea53134ba9fa3d_8,Yes,moderate,0
e106e36ce252dd63_33,Yes,moderately_conservative,1
c9b475ad49e6b4b6_22,Yes,strongly_liberal,-1
c8089f4b4b88d273_22,Yes,strongly_liberal,-1
4f6afd188aa1427b_16,No,,
4f6afd188aa1427b_2,Yes,moderately_liberal,-1
c8089f4b4b88d273_23,No,,
3aea53134ba9fa3d_2,Yes,strongly_liberal,-1
e106e36ce252dd63_26,Yes,slightly_liberal,-1
c8089f4b4b88d273_6,Yes,strongly_liberal,-1
c9b475ad49e6b4b6_10,Yes,strongly_liberal,-1
19d05cb8b349cd64_9,Yes,strongly_liberal,-1
3aea53134ba9fa3d_4,Yes,moderate,0
e106e36ce252dd63_30,Yes,moderately_liberal,-1
c9b475ad49e6b4b6_5,Yes,strongly_liberal,-1
19d05cb8b349cd64_7,Yes,moderate,0
4f6afd188aa1427b_23,No,,
4f6afd188aa1427b_10,Yes,moderate,0
3aea53134ba9fa3d_19,Yes,moderately_conservative,1
e106e36ce252dd63_17,Yes,slightly_liberal,-1
c8089f4b4b88d273_1,Yes,moderate,0
c9b475ad49e6b4b6_2,Yes,moderately_liberal,-1
19d05cb8b349cd64_5,Yes,strongly_liberal,-1
3aea53134ba9fa3d_5,Yes,moderate,0
e106e36ce252dd63_21,Yes,moderately_conservative,1
e106e36ce252dd63_18,No,,
c9b475ad49e6b4b6_12,Yes,moderately_liberal,-1
c8089f4b4b88d273_14,Yes,strongly_liberal,-1
19d05cb8b349cd64_8,Yes,slightly_liberal,-1
3e09e12b39eefece_12,No,,
4f6afd188aa1427b_14,Yes,moderate,0
3aea53134ba9fa3d_1,Yes,strongly_liberal,-1
9b2c4a8f244eb2bd_17,Yes,strongly_liberal,-1
ca549a88c0e23bdf_21,Yes,moderately_liberal,-1
bfa720ef81a02c45_3,Yes,moderately_liberal,-1
34a00325d5fec39d_14,Yes,moderate,0
7a73e37186d9be59_18,Yes,slightly_liberal,-1
9b2c4a8f244eb2bd_20,Yes,strongly_conservative,1
3e09e12b39eefece_24,Yes,strongly_liberal,-1
bfa720ef81a02c45_19,Yes,moderate,0
34a00325d5fec39d_2,Yes,strongly_conservative,1
7a73e37186d9be59_3,Yes,strongly_liberal,-1
9b2c4a8f244eb2bd_3,Yes,slightly_liberal,-1
3e09e12b39eefece_14,Yes,moderate,0
ca549a88c0e23bdf_11,Yes,strongly_liberal,-1
bfa720ef81a02c45_1,No,,
bfa720ef81a02c45_9,Yes,moderately_liberal,-1
34a00325d5fec39d_4,Yes,strongly_liberal,-1
7a73e37186d9be59_5,Yes,strongly_liberal,-1
9b2c4a8f244eb2bd_15,Yes,moderate,0
3e09e12b39eefece_5,Yes,moderate,0
ca549a88c0e23bdf_10,Yes,strongly_liberal,-1
34a00325d5fec39d_9,Yes,strongly_liberal,-1
7a73e37186d9be59_6,Yes,slightly_liberal,-1
9b2c4a8f244eb2bd_10,Yes,strongly_liberal,-1
3e09e12b39eefece_0,Yes,moderate,0
ca549a88c0e23bdf_24,Yes,moderately_liberal,-1
ca549a88c0e23bdf_16,Yes,moderately_conservative,1
bfa720ef81a02c45_26,No,,
bfa720ef81a02c45_23,Yes,slightly_liberal,-1
34a00325d5fec39d_0,Yes,strongly_liberal,-1
7a73e37186d9be59_20,Yes,strongly_liberal,-1
3e09e12b39eefece_8,Yes,moderate,0
9b2c4a8f244eb2bd_8,Yes,strongly_liberal,-1
ca549a88c0e23bdf_17,Yes,moderately_liberal,-1
ca549a88c0e23bdf_28,No,,
34a00325d5fec39d_8,Yes,slightly_liberal,-1
b50d1c7bc6e20d75_0,No,,
7a73e37186d9be59_7,Yes,moderately_liberal,-1
9b2c4a8f244eb2bd_12,Yes,moderate,0
3e09e12b39eefece_16,Yes,moderate,0
9a82c184851c2507_10,Yes,strongly_liberal,-1
bfa720ef81a02c45_5,Yes,strongly_liberal,-1
f1923d3902a4bd10_13,Yes,moderate,0
337c463957ec292e_1,No,,
337c463957ec292e_29,Yes,moderate,0
ef57a134643a6b2d_16,Yes,strongly_liberal,-1
324ef0e01b83bdfb_4,Yes,moderate,0
9a82c184851c2507_22,Yes,strongly_liberal,-1
337c463957ec292e_2,No,,
f1923d3902a4bd10_3,Yes,slightly_conservative,1
b50d1c7bc6e20d75_13,Yes,strongly_liberal,-1
ef57a134643a6b2d_12,Yes,moderate,0
324ef0e01b83bdfb_29,Yes,strongly_liberal,-1
9a82c184851c2507_16,Yes,moderate,0
f1923d3902a4bd10_6,Yes,moderate,0
b50d1c7bc6e20d75_17,Yes,strongly_conservative,1
ef57a134643a6b2d_21,Yes,strongly_liberal,-1
324ef0e01b83bdfb_2,Yes,strongly_liberal,-1
9a82c184851c2507_6,Yes,moderate,0
324ef0e01b83bdfb_14,No,,
f1923d3902a4bd10_16,Yes,moderate,0
b50d1c7bc6e20d75_2,Yes,strongly_liberal,-1
337c463957ec292e_8,Yes,moderately_conservative,1
ef57a134643a6b2d_17,Yes,moderate,0
9a82c184851c2507_7,Yes,moderate,0
f1923d3902a4bd10_11,Yes,moderate,0
337c463957ec292e_10,Yes,strongly_conservative,1
ef57a134643a6b2d_3,Yes,strongly_liberal,-1
b50d1c7bc6e20d75_20,Yes,strongly_liberal,-1
324ef0e01b83bdfb_25,Yes,strongly_liberal,-1
9a82c184851c2507_3,Yes,slightly_liberal,-1
f1923d3902a4bd10_19,Yes,strongly_conservative,1
9a82c184851c2507_13,No,,
337c463957ec292e_20,Yes,moderate,0
337c463957ec292e_32,No,,
b50d1c7bc6e20d75_19,Yes,strongly_liberal,-1
ef57a134643a6b2d_5,Yes,moderate,0
f08b75bbcd0d54b2_6,No,,
324ef0e01b83bdfb_16,Yes,moderate,0
f1923d3902a4bd10_20,Yes,slightly_liberal,-1
b50d1c7bc6e20d75_12,Yes,strongly_liberal,-1
6dc59ce118add8cf_67,Yes,slightly_liberal,-1
7fde60b86114323d_18,No,,
00a935fc0f16cc85_28,Yes,moderate,0
7fde60b86114323d_9,Yes,moderate,0
980ae54f27308c81_13,Yes,moderate,0
f08b75bbcd0d54b2_15,Yes,moderate,0
1a965e47757a8e7d_20,Yes,strongly_liberal,-1
6dc59ce118add8cf_23,Yes,moderate,0
00a935fc0f16cc85_27,Yes,strongly_liberal,-1
980ae54f27308c81_17,Yes,strongly_liberal,-1
00a935fc0f16cc85_2,No,,
1a965e47757a8e7d_6,Yes,slightly_liberal,-1
f08b75bbcd0d54b2_10,Yes,slightly_liberal,-1
6dc59ce118add8cf_5,Yes,moderate,0
980ae54f27308c81_7,Yes,moderate,0
7fde60b86114323d_12,Yes,moderate,0
1a965e47757a8e7d_3,Yes,moderate,0
f08b75bbcd0d54b2_4,Yes,strongly_liberal,-1
6dc59ce118add8cf_70,Yes,strongly_liberal,-1
00a935fc0f16cc85_7,Yes,moderate,0
980ae54f27308c81_0,Yes,moderate,0
7fde60b86114323d_13,Yes,moderate,0
1a965e47757a8e7d_24,Yes,strongly_liberal,-1
f08b75bbcd0d54b2_0,Yes,moderate,0
6dc59ce118add8cf_59,Yes,slightly_liberal,-1
00a935fc0f16cc85_5,Yes,strongly_liberal,-1
7fde60b86114323d_11,Yes,moderate,0
980ae54f27308c81_1,Yes,strongly_liberal,-1
1a965e47757a8e7d_8,Yes,strongly_liberal,-1
f08b75bbcd0d54b2_17,Yes,strongly_liberal,-1
6dc59ce118add8cf_25,Yes,strongly_conservative,1
00a935fc0f16cc85_19,Yes,slightly_liberal,-1
980ae54f27308c81_8,Yes,slightly_liberal,-1
7fde60b86114323d_14,Yes,strongly_liberal,-1
1a965e47757a8e7d_11,Yes,strongly_conservative,1
708cc2d5df7a15c0_12,No,,
f08b75bbcd0d54b2_12,Yes,strongly_liberal,-1
6dc59ce118add8cf_19,Yes,strongly_liberal,-1
00a935fc0f16cc85_10,Yes,moderate,0
980ae54f27308c81_2,Yes,strongly_liberal,-1
173902d45af8e498_18,Yes,strongly_conservative,1
1512c131c182a803_20,Yes,strongly_conservative,1
bf3d937a28a847df_10,Yes,moderate,0
e83365ed4e59ce76_14,Yes,moderately_liberal,-1
950802907d6cb66e_5,Yes,moderately_conservative,1
708cc2d5df7a15c0_14,Yes,moderate,0
1512c131c182a803_18,Yes,strongly_liberal,-1
bf3d937a28a847df_13,Yes,strongly_liberal,-1
